Area,Site,Abludomelita obtusata,Acanthonotozoma cristatum,Acidostoma nodiferum,Acidostoma spp.,Ampelisca aequicornis,Ampelisca amblyops,Ampelisca anomala,Ampelisca brevicornis,Ampelisca diadema,Ampelisca gibba,Ampelisca macrocephala,Ampelisca odontoplax,Ampelisca pusilla,Ampelisca spinipes,Ampelisca tenuicornis,Ampelisca typica,Amphilochus manudens,Amphilochus tenuimanus,Anapagurus laevis,Andaniella pectinata,Andaniopsis nordlandica,Anomura sp.,Anonyx spp.,Anthuridae spp.,Aoridae spp.,Apherusa bispinosa,Apherusa sp.,Apseudes latreillii,Apseudes spinosus,Argissa hamatipes,Aristias sp.,Arrhis phyllonyx,Aspidarachna clypeata,Astacilla longicornis,Atylus nordlandicus,Atylus vedlomensis,Autonoe longipes,Autonoe megacheir,Bathymedon longimanus,Bathymedon saussurei,Bathyporeia elegans,Bathyporeia spp.,Brachydiastylis resima,Brachyura spp.,Byblis abyssi,Byblis crassicornis,Byblis erythrops,Byblis gaimardi,Caeconyx caeculus,Calathura brachiata,Calliopiidae sp.,Campylaspis costata,Campylaspis glabra,Campylaspis horrida,Campylaspis rubicunda,Campylaspis sulcata,Campylaspis undata,Campylaspis verrucosa,Caprella ciliata,Caridion gordoni,Cheirocratus assimilis,Cheirocratus intermedius,Cheirocratus sundevalli,Corophium affine,Corophium crassicorne,Corophium spp.,Corystes cassivelaunus,Crangon allmanni,Crangonidae sp.,Cressa dubia,Cressa minuta,Cyprididae sp.,Cypridinidae sp.,Dendrotion spinosum,Diastylis boecki,Diastylis cornuta,Diastylis goodsiri,Diastylis laevis,Diastylis lucifera,Diastylis spinulosa,Diastylis tumida,Diastyloides biplicata,Diastyloides serrata,Dulichia sp.,Dyopedos spp.,Echinopleura aculeata,Echinozone coronata,Epimeria cornigera,Ericthonius sp.,Eriopisa elongata,Eudorella emarginata,Eudorella truncatula,Eudorellopsis deformis,Eurycope producta,Eurydice grimaldii,Eurydice pulchra,Eurydice truncata,Eusirus propinquus,Gammaridea spp.,Gammaropsis cornuta,Gammaropsis maculata,Gammaropsis melanops,Gammaropsis palmata,Geryon trispinosus,Gitana sp.,Gitanopsis sp.,Gnathia abyssorum,Gnathia dentata,Gnathia elongata,Gnathia hirsuta,Gnathia oxyurea,Halice abyssi,Halicoides tertia,Haploops setosa,Haploops tubicola,Harpinia antennaria,Harpinia crenulata,Harpinia laevis,Harpinia mucronata,Harpinia pectinata,Harpinia serrata,Hemilamprops cristata,Hemilamprops roseus,Hemilamprops uniplicata,Hippomedon denticulatus,Hippomedon holboelli,Hippomedon propinquus,Hippomedon robustus,Hyas coarctatus,Idunella aequicornis,Ilyarachna longicornis,Iphimedia minuta,Iphimedia obesa,Iphinoe serrata,Iphinoe trispinosa,Ischnomesus bispinosus,Ischyocerus sp.,Ischyrocerus spp.,Janira maculosa,Laetmatophilus tuberculatus,Lepidepecreum longicorne,Leptanthura tenuis,Leptocheirus hirsutimanus,Leptognathia brevimanus,Leptophoxus falcatus,Leptostylis villosa,Leucon pallidus,Leucon spp.,Leucothoe lilljeborgi,Leucothoe spinicarpa,Liljeborgia fissicornis,Liljeborgia kinahani,Liljeborgia macronyx,Liljeborgia pallida,Lysianassa plumosa,Macrocypris spp.,Macrostylis longiremis,Macrostylis spinifera,Maera loveni,Menigrates obtusifrons,Metopa spp.,Monoculodes packardi,Monoculodes spp.,Monoculodes subnudus,Munida sarsi,Munida spp.,Munna spp.,Mysida sp.,Nannoniscus oblongus,Natatolana borealis,Nebalia bipes,Neohela monstrosa,Nicippe tumida,Oedicerotidae spp.,Onisimus normani,Orchomene pectinata,Orchomene sp.,Ostracoda spp.,Pagurus bernhardus,Paguridae spp.,Paraphoxus oculatus,Pardalisca abyssi,Pardalisca tenuipes,Pariambus typicus,Perioculodes longimanus,Petalosarsia declivis,Philomedes brenda,Philomedes lilljeborgi,Photis longicaudata,Photis reinhardi,Phoxocephalus holbolli,Phtisica marina,Platysympus typicus,Podoceridae spp.,Pontocrates spp.,Pseudocuma simile,Rocinela danmoniensis,Sarsinebalia typhlops,Scopelocheirus hopei,Siphonoecetes kroeyeranus,Siphonoecetes pallidus,Sphyrapus anomalus,Spirontocaris liljeborgii,Stegoplax longirostris,Stenothoe marina,Stenothoe monoculoides,Strongylura cylindrata,Synchelidium haplocheles,Synchelidium intermedium,Synchelidium tenuimanum,Tanaidacea spp.,Tmetonyx acutus,Tmetonyx albidus,Tmetonyx cicada,Tmetonyx similis,Tryphosella hoeringi,Tryphosella nanoides,Tryphosella sp.,Tryphosites longipes,Typhlotanais aequiremis,Typhlotanais spp.,Unciola leucopis,Unciola planipes,Uristes umbonatus,Urothoe elegans,Vargula norvegica,Verruca stroemia,Westwoodilla caecula,Whoia angusta,Xenodice frauenfeldti,Amphipholis squamata,Amphiura borealis,Amphiura chiajei,Amphiura filiformis,Amphiura griegi,Amphiura securigera,Asterias rubens,Astropecten irregularis,Brissopsis lyrifera,Echinocardium cordatum,Echinocardium flavescens,Echinocardium pennatifidum,Echinocucumis hispida,Echinocyamus pusillus,Echinus acutus,Echinus sp.,Labidoplax buskii,Labidoplax digitata,Leptasterias muelleri,Leptosynapta inhaerens,Myriotrochus vitreus,Ophiacantha abyssicola,Ophiactis balli,Ophiopholis aculeata,Ophiothrix fragilis,Ophiura affinis,Ophiura albida,Ophiura carnea,Ophiura ophiura,Ophiura robusta,Ophiura sarsii,Ophiuroidea spp.,Pontaster tenuispinus,Spatangus purpureus,Spatangus raschi,Abra longicallus,Abra nitida,Abra prismatica,Acanthocardia echinata,Acar nodulosa,Acteon tornatilis,Admete viridula,Alvania abyssicola,Alvania subsoluta,Amauropsis islandica,Anatoma crispata,Antalis agile,Antalis entale,Antalis occidentalis,Aporrhais pespelecani,Arcopagia balaustina,Arctica islandica,Astarte crenata,Astarte sulcata,Bathyarca pectunculoides,Buccinidae sp.,Buccinum undatum,Cadulus spp.,Caudofoveata spp.,Cerastoderma minimum,Cerithiella metula,Chaetoderma nitidulum,Chamelea striatula,Chlamys groenlandica,Chlamys sulcata,Cochlodesma praetenue,Colus gracilis,Colus jeffreysianus,Colus sp.,Coryphella sp.,Crepidula sp.,Cryptonatica affinis,Cuspidaria arctica,Cuspidaria costellata,Cuspidaria cuspidata,Cuspidaria lamellosa,Cuspidaria obesa,Cuspidaria rostrata,Cyclopecten imbrifer,Cyclopecten subimbrifer,Cylichna alba,Cylichna cylindracea,Dacrydium ockelmanni,Dacrydium vitreum,Delectopecten vitreus,Diaphana sp.,Dosinia exoleta,Dosinia lincta,Entalina quinquangularis,Epitonium trevelyanum,Eulima bilineata,Eulimella laevis,Eumetula arctica,Falcidens crossotus,Gari fervensis,Gari tellinella,Haliella stenostoma,Hanleya hanleyi,Hanleya nagelfar,Heteranomia squamula,Hiatella spp.,Iothia fulva,Kelliella miliaris,Lepetella laterocompressa,Leptochiton alveolus,Leptochiton asellus,Limatula gwyni,Limatula subauriculata,Limopsis cristata,Limopsis minuta,Lucinoma borealis,Lunatia montagui,Lyonsia arenosa,Lyonsia norwegica,Lyonsiella abyssicola,Macoma calcarea,Margarites costalis,Margarites striatus,Melanella monterosatoi,Metzgeria albella,Modiolula phaseolina,Montacuta ferruginosa,Montacuta substriata,Montacuta tenella,Musculus niger,Musculus sp.,Mysella bidentata,Mysella tumidula,Mysia undata,Neomenia carinata,Neomeniamorpha spp.,Notolimea sarsii,Nucula tumidula,Nuculoma corticata,Nuculana sp.,Nuculoma tenuis,Nudibranchia spp.,Oenopota cancellata,Oenopota decussata,Oenopota sp.,Okenia spp.,Panomya arctica,Phaxas pellucidus,Philine quadrata,Philine scabra,Philine spp.,Polinices pulchellus,Poromya granulata,Pseudomalletia obtusa,Pulsellum lofotense,Puncturella noachina,Retusa nitida,Retusa umbilicata,Roxania utriculus,Scaphander punctostriatus,Scaphopoda spp.,Scutopus robustus,Scutopus ventrolineatus,Similipecten similis,Skenea peterseni,Skenea sp.,Solariella amabilis,Solariella obscura,Spirotropis monterosatoi,Spisula elliptica,Spisula subtruncata,Taranis moerchi,Tellina pygmaea,Teretia teres,Thracia phaseolina,Thracia spp.,Thracia villosiuscula,Thyasira croulinensis,Thyasira equalis,Thyasira eumyaria,Thyasira ferruginea,Thyasira flexuosa,Thyasira granulosa,Thyasira minuta,Thyasira obsoleta,Thyasira pygmaea,Thyasira succisa,Timoclea ovata,Trichotropis sp.,Trophonopsis barvicensis,Trophonopsis sp.,Troschelia berniciensis,Turbonilla crenata,Turritella communis,Velutina velutina,Yoldiella acuminata,Yoldiella fraterna,Yoldiella lenticula,Yoldiella lucida,Yoldiella messanensis,Yoldiella nana,Yoldiella subaequilatera,Yoldiella tomlini,Abyssoninoe hibernica,Acanthicolepis asperrima,Aglaophamus malmgreni,Aglaophamus rubella,Amaeana trilobata,Amage auricula,Ampharete baltica,Ampharete falcata,Ampharete finmarchica,Ampharete lindstroemi,Amphicteis gunneri,Amphilepis norvegica,Amphitritides gracilis,Amphitritinae spp.,Amythasides macroglossus,Ancistrosyllis groenlandica,Ancistrosyllis spp.,Anobothrus gracilis,Antinoella sp.,Aonides paucibranchiata,Aphelochaeta sp.,Aphrodita aculeata,Apistobranchus tenuis,Apistobranchus tullbergi,Aponuphis bilineata,Archiannelida spp.,Aricidea albatrossae,Aricidea catherinae,Aricidea cerrutii,Aricidea laubieri,Aricidea minuta,Aricidea roberti,Aricidea simonae,Aricidea suecica,Aricidea wassi,Asychis biceps,Augeneria tentaculata,Autolytus sp.,Axionice flexuosa,Brada spp.,Branchiomma bombyx,Bylgides groenlandica,Capitella capitata,Caulleriella bioculata,Caulleriella serrata,Caulleriella spp.,Ceratocephale loveni,Chaetoparia nilssoni,Chaetopterus sp.,Chaetozone setosa,Chone collaris,Chone duneri,Chone filicaudata,Chone infundibuliformis,Cirratulus caudatus,Cirratulus cirratus,Cirrophorus furcatus,Clavodorum sp.,Clymenella cincta,Clymenura borealis,Cossura longocirrata,Diplocirrus glaucus,Diplocirrus hirsutus,Ditrupa arietina,Dodecaceria concharum,Dodecaceria dicera,Dorvilleidae spp.,Drilonereis filum,Drilonereis sp.,Eclysippe vanelli,Enipo kinbergi,Eteone flava,Eteone foliosa,Eteone spp.,Euchone analis,Euchone incolor,Euchone papillosa,Euchone rubrocincta,Euchone southerni,Euclymene lindrothi,Euclymene spp.,Eulalia microoculata,Eulalia mustela,Eulalia spp.,Eumida bahusiensis,Eumida ockelmanni,Eumida sanguinea,Eumida spp.,Eunereis longissima,Eunice norvegica,Eunice pennata,Eunice torquata,Eunoe nodosa,Euphrosine borealis,Eupolymnia nesidensis,Eupolymnia sp.,Eusyllis lamelligera,Eusyllis sp.,Exogone hebes,Exogone naidina,Exogone verugera,Fauvelopsidae spp.,Filograna implexa,Gattyana cirrhosa,Glycera alba,Glycera lapidum,Glycera tridactyla,Glycinde nordmanni,Glyphanostomum pallescens,Goniada maculata,Goniada norvegica,Goniadella bobretzkii,Gyptis sp.,Harmothoe andreapolis,Harmothoe antilopes,Harmothoe fragilis,Harmothoe furcosetosa,Harmothoe glabra,Harmothoe imbricata,Harmothoe ljungmani,Harmothoe spinifera,Hauchiella tribullata,Hermodice carunculata,Hermonia hystrix,Hesionidae sp.,Hesionura elongata,Heteroclymene robusta,Heteromastus filiformis,Hyalinoecia tubicola,Hydroides norvegica,Jasmineira candela,Jasmineira caudata,Jasmineira elegans,Kefersteinia cirrata,Laetmonice filicornis,Laetmonice producta,Lanassa nordenskioeldi,Langerhansia cornuta,Lanice conchilega,Laonice bahusiensis,Laonice cirrata,Laonice sarsi,Laonome kroeyeri,Laphania boecki,Leaena sp.,Leiocapitella sp.,Lepidasthenia sp.,Levinsenia gracilis,Lumbriclymene cylindricauda,Lumbriclymene minor,Lumbrineris aniara,Lumbrineris gracilis,Lumbrineris magnidentata,Lysilla loveni,Lysippides fragilis,Macrochaeta clavicornis,Macrochaeta polyonyx,Macrochaeta sp.,Magelona spp.,Malacoceros fuliginosus,Maldane sarsi,Malmgreniella andreapolis,Malmgreniella arenicolae,Malmgreniella castanea,Marphysa bellii,Mediomastus sp.,Melinna cristata,Melythasides laubieri,Microclymene tricirrata,Microrbinia linea,Monticellina spp.,Mugga wahrbergi,Myriochele danielsseni,Myriochele fragilis,Myriochele heeri,Myriochele oculata,Mystides borealis,Mystides caeca,Myxicola aesthetica,Naineris sp.,Neoamphitrite affinis,Neoleanira tetragona,Nephtys assimilis,Nephtys caeca,Nephtys hombergi,Nephtys hystricis,Nephtys kersivalensis,Nephtys longosetosa,Nephtys paradoxa,Nephtys pente,Nereimyra punctata,Nereiphylla lutea,Nereis zonata,Nicolea zostericola,Nicomache  personata,Nicomache lumbricalis,Nicomache spp.,Nothria conchylega,Notomastus latericeus,Notoproctus minor,Notoproctus oculatus,Octobranchus floriceps,Onuphis spp.,Ophelia borealis,Ophelina abranchiata,Ophelina acuminata,Ophelina cylindricaudata,Ophelina modesta,Ophelina norvegica,Ophiodromus flexuosus,Ophryotrocha sp.,Opisthodonta pterochaeta,Orbinia armandi,Orbinia foetida,Orbinia grubei,Orbinia latreilii,Orbinia sertulata,Owenia fusiformis,Paradiopatra fjordica,Paradiopatra quadricuspis,Paradoneis lyra,Paramphinome jeffreysii,Paramphitrite spp.,Paranaitis near uschakovi,Paranaitis wahlbergi,Pareurythoe borealis,Parougia caeca,Parougia sp.,Pectinaria auricoma,Pectinaria koreni,Peresiella clymenoides,Pherusa falcata,Pherusa plumosa,Pherusa spp.,Phisidia aurea,Pholoe inornata,Pholoe pallida,Pholoe synopthalmica,Phyllochaetopterus sp.,Phyllodoce groenlandica,Phyllodoce laminosa,Phyllodoce longipes,Phyllodoce rosea,Phylo kupfferi,Phylo norvegica,Pilargiidae spp.,Pionosyllis spp.,Pisione remota,Pista bansei,Pista cristata,Pista lornensis,Placostegus tridentatus,Poecilochaetus spp.,Polycirrus arcticus,Polycirrus latidens,Polycirrus medusa,Polycirrus norvegicus,Polycirrus plumosus,Polydora caulleryi,Polydora coeca,Polydora socialis,Polydora spp.,Polynoidae sp.,Polyphysia crassa,Potamethus sp.,Potamilla neglecta,Potamilla reniformis,Praxillella affinis,Praxillella praetermissa,Praxillura spp.,Prionospio dubia,Prionospio fallax,Prionospio multibranchiata,Proclea graffi,Proclea malmgreni,Proclymene muelleri,Protodorvillea kefersteini,Protomystides spp.,Pseudomystides limbata,Pseudopolydora paucibranchiata,Pseudopolydora pulchra,Pseudoscalibregma parvum,Raricirrus beryli,Rhamphobrachium brevibrachiatum,Rhodine loveni,Sabella pavonina,Sabellidae spp.,Sabellides borealis,Sabellides octocirrata,Samytha sexcirrata,Samythella neglecta,Scalibregma inflatum,Schistomeringos spp.,Sclerocheilus minutus,Scolelepis foliosa,Scolelepis korsuni,Scolelepis squamata,Scolelepis tridentata,Scoletoma fragilis,Scoletoma impatiens,Scoloplos armiger,Serpulidae spp.,Sigalion mathildae,Sige fusigera,Sige oliveri,Sosane sulcata,Sosanopsis wireni,Sphaerodoropsis philippi,Sphaerodorum gracilis,Sphaerosyllis bulbosa,Sphaerosyllis hystrix,Sphaerosyllis tetralix,Spio decorata,Spio filicornis,Spio spp.,Spiochaetopterus spp.,Spiophanes bombyx,Spiophanes kroeyeri,Spiophanes wigleyi,Spirorbis spp.,Sthenelais boa,Sthenelais limicola,Sthenelais zetlandica,Streblosoma bairdi,Streblosoma intestinale,Syllidia armata,Syllidae sp.,Syllides longocirrata,Syllis armillaris,Syllis vittata,Terebellides stroemi,Terebellomorpha spp.,Tharyx spp.,Thelepodinae spp.,Thelepus cincinnatus,Therochaeta flabellata,Throcochaeta spp.,Travisia forbesii,Trichobranchus roseus,Trochochaeta spp.,Trypanosyllis coeliaca,Typosyllis armillaris,Typosyllis spp.,Websterinereis glauca,Acaulis primarius,Actiniaria spp.,Ascidiacea spp.,Aspidosiphon muelleri,Brachiopoda spp.,Cerianthus spp.,Corymorpha nutans,Echiuridae spp.,Edwardsia sp.,Eugyra arenosa,Golfingia elongata,Golfingia margaritacea,Golfingia minuta,Golfingia vulgaris,Hemichordata spp.,Macandrevia cranium,Molgula citrina,Nemertea spp.,Nymphon spp.,Oligochaeta spp.,Onchnesoma squamatum,Onchnesoma steenstrupi,Phascolion strombi,Phoronida spp.,Phoronis spp.,Phoxichilidum femoratum,Platyhelminthes spp.,Pogonophora spp.,Polycarpa fibrosa,Priapulida spp.,Priapulus caudatus,Pycnogonidae spp.,Rhabdopleura normani,Sipuncula spp.,Terebratulina caputserpentis,Tunicata spp.,Virgularia mirabilis
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,87,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,24,0,0,0,2,0,0,0,0,1,0,0,0
1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,103,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,41,0,2,0,1,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,22,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,6,0,13,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,36,0,3,0,11,0,0,0,0,0,0,0,0
