0.42781,0.31446,-0.17398,-0.01549,-0.0016365,0.10466,-0.029139,-0.083371,0.049717,-0.15682,0.013497,0.050282,-0.052465,0.033629,-0.027494,0.0054474,0.048107,-0.019341,-0.061032,0.10063,-0.11101,-0.098755,-0.0024789,0.052704,0.014448,0.026103,-0.024173,0.029432,0.081965,0.048837,0.025055,0.00064817,-0.07889,-0.052246,0.057677,0.041173,0.016975,0.043156,0.041111,0.0052162,-0.0096405,0.01643,-0.02562,0.049605,0.01441,0.020404,0.040506,0.027024,-0.034148,-0.017576,0.00079266,0.0022069,0.044001,0.0078396,0.0006923,-0.00035239,0.022124,-0.058481,-0.0011581,-0.020907,-0.012045,-0.014276,0.01896,0.017166,-0.040037,-0.0019421,-0.02412,0.017331,0.0004316,0.013668,0.01089,0.0018656,0.0089858,-0.0044149,-0.041527,0.023274,0.009515,0.0054178,-0.0088115,-0.0094415,0.005244,-0.021431,0.014936,-0.028056,0.013501,-0.016612,-0.017018,-0.032191,0.0011457,0.024323,-0.0023377,-0.0052001,0.011774,-0.010272,-0.00073836,0.0082963,0.008423,-0.011901,0.0048356,0.01043,-0.0027789,0.013618,-0.0002782,-0.0080162,0.0025254,0.012285,-0.011379,0.00658,-0.0018442,-0.011364,0.0065024,0.0013554,-0.0037116,0.0058253,0.0017988,0.0015602,-0.0012247,0.0047709,0.015889,-0.0035947,-0.0076335,0.0063208,-0.0063239,-1.3354e-05,0.00079837,-0.01199,-0.0094836,0.0051627,-0.010512,-0.0036065,0.00073443,-0.0010658,-0.00043704,0.0069152,-0.0017089,-0.0027833,-0.0042365,-0.0036037,-0.0023881,2.1e-05,-2.5421e-05,0.00063496
-0.37452,0.16559,-0.1591,0.083111,-0.082242,0.029602,-0.13389,-0.059561,-0.05637,0.039122,0.011618,-0.016676,-0.049885,0.011158,-0.010183,-0.004594,-0.014101,-0.040141,-0.016529,-0.00046233,0.008534,-0.021829,-0.047147,0.0676,0.0037076,-0.062417,-0.0074041,-0.00038949,0.027576,0.054076,0.027093,-0.044581,0.10256,0.010351,-0.037937,0.035333,0.019862,0.0078469,-0.0067904,-0.029371,-0.021813,0.012307,0.011256,-0.059922,0.0016945,-0.0041296,0.019678,0.023807,0.040679,-0.095197,0.0030898,0.017485,-0.041844,0.024553,-0.076758,-0.078052,-0.059773,-0.0010881,0.077954,-0.0092986,0.043695,0.059616,-0.035753,-0.029741,-0.028833,-0.044214,-0.054262,0.0031087,-0.10522,-0.015496,0.03481,-0.015255,-0.0066375,-0.038092,0.0043354,0.015667,-0.025936,0.035227,-0.035443,-0.00027238,-0.05221,0.034941,0.083461,-0.012444,0.050103,-0.01219,0.03466,-0.02426,-0.0080213,-0.024941,0.0056749,-0.00081083,-0.0038012,-0.011308,-0.00065838,-0.0056741,0.0099096,0.032214,0.024711,0.0070457,-0.028114,-0.0040496,0.016472,-0.033229,0.0071692,0.031661,-0.014964,-0.015365,-0.00093544,-0.0019497,-0.0018994,0.011697,-0.011188,-0.0054376,-0.006689,-0.014163,0.0073896,0.010405,0.016452,-0.0026311,-0.022162,-0.016019,0.0075908,0.015053,9.0623e-05,0.013262,0.0085318,0.00052268,0.0040619,0.0028551,-0.0016571,0.012269,0.003401,-0.0010138,-0.0010061,-0.003193,0.0028744,0.0046063,0.0030838,-0.0024006,-0.0015876,0.0003333
0.25721,0.12693,0.095483,-0.16439,-0.07317,-0.0085399,-0.040874,-0.0064486,0.098663,0.16587,-0.010462,-0.16514,0.12381,-0.053572,-0.10963,0.053857,-0.10419,-0.057176,-0.13895,-0.036965,-0.034665,0.042727,-0.055123,0.044645,0.096796,0.070614,-0.048238,0.0049517,-0.0040631,0.079401,-0.02594,0.058121,-0.026669,0.0031045,-0.013346,-0.033232,0.012917,-0.040955,-0.014895,0.03129,0.030945,-0.038726,-0.0045339,-0.0078874,0.024041,0.0043207,-0.0038287,0.013929,-0.029088,0.014365,-0.021822,-0.017273,0.012711,0.0055716,-0.0017082,0.040369,-0.024683,-0.0077932,-0.0047682,-0.0062508,0.019818,-0.01376,-0.014775,-0.015826,-0.04939,0.014784,-0.037957,0.0034465,0.024926,-0.029699,0.013284,0.012355,0.025506,0.010594,-0.0084768,0.017157,0.0050095,0.0015551,-0.0058469,0.00050856,-0.004649,0.0019992,-0.0056749,0.0031216,0.019983,0.029558,0.0081342,0.0065027,-0.001426,0.0087889,0.010985,0.0011082,0.012163,0.014202,-0.0032407,-0.011688,-0.0060013,-0.014349,-0.00899,0.001857,-8.554e-06,0.018846,0.006892,0.0041372,-0.0050079,0.018909,-0.013092,-0.0149,-0.0042014,-0.00059371,-0.014117,-0.005742,0.0049717,0.0027437,0.0068832,-0.010344,-0.0033406,-0.012168,-0.010909,0.0021181,-0.0076856,-0.015616,0.0013967,-0.0079711,-0.009779,0.0050533,0.00059975,-0.0025665,-0.012314,0.0032191,0.0033314,0.0035444,-0.0049237,0.00035319,0.0039595,-0.0090381,-0.0046913,0.0039437,-0.0032622,-0.0015751,-0.0017302,0.00067589
0.22789,0.19918,-8.419e-05,0.041867,-0.12271,-0.13813,-0.049284,0.0029381,0.11146,0.12498,-0.03165,-0.11627,0.029555,-0.091177,0.065416,-0.079076,-0.041375,-0.08324,0.034401,0.023062,-0.013481,0.14529,0.039987,0.015899,0.029695,0.039707,0.019908,-0.036633,-0.021922,0.050164,0.050576,0.040348,0.11587,0.047468,0.022649,-0.018497,-0.053357,-0.065255,-0.058727,-0.011842,0.062753,-0.058532,-0.020843,0.041009,0.06011,-0.0014834,0.11824,0.071269,0.043326,-0.045215,-0.051971,0.050235,-0.026968,-0.05008,-0.0043147,0.053965,-0.029566,-0.11291,-0.012065,-0.04944,-0.014807,0.094449,0.014968,0.043925,-0.031931,-0.0048208,0.055178,-0.023768,0.04112,0.13274,-0.042252,-0.00050531,-0.05477,-0.040459,-0.033122,-0.03751,-0.024362,-0.022181,-0.063864,0.01484,0.02896,0.01378,-0.0052788,0.03993,-0.033319,-0.021337,-0.030831,-0.025836,0.0051909,-0.029923,0.0048414,0.020908,0.001241,-0.039577,-0.020585,-0.016727,-0.0074848,0.029082,-0.017667,0.0013239,0.0013052,-0.030857,-0.018624,-0.013243,-0.0086987,-0.0036788,-0.0014212,0.0013129,0.0053063,0.019843,0.012129,0.0068381,0.0025647,-0.0079871,-0.010367,-0.00012132,0.013007,-0.0048642,0.010851,-0.00077927,-0.0060559,0.0020597,0.00082663,-0.003172,0.0026861,-0.0069521,-0.0031032,-0.0012944,0.00207,-0.00053608,-0.00076217,0.0045938,-0.00027764,-0.00043534,-0.004867,0.00025695,0.00034219,-0.0014236,-0.0011297,0.00046332,-0.0016094,0.00047768
-0.090928,0.049467,0.1048,-0.21247,0.11571,0.0006314,0.087714,-0.19038,0.14109,-0.032715,0.034963,0.12967,0.24017,-0.0027997,-0.12956,-0.05658,-0.18401,-0.02922,0.071987,-0.04975,-0.017664,0.13651,-0.085206,0.012291,-0.01028,0.050731,-0.043116,-0.066836,0.047675,-0.0043302,0.042895,0.027764,0.019879,-0.023494,0.018713,0.025902,0.055925,0.026593,0.055368,0.042306,-0.030889,0.029264,-0.017537,-0.0032664,-0.0019076,0.025337,0.020656,0.059447,0.048046,0.021578,-0.0079906,0.0045334,0.014912,-0.010481,0.021476,-0.012344,-0.020906,-0.010977,0.018738,-0.0082095,-0.019871,-0.029511,-0.028819,-0.0061734,-0.032693,-0.0047094,-0.002778,0.014497,0.0086517,-0.0081702,-0.0099588,0.011686,0.001504,-0.0015921,-0.036423,0.018679,-0.010343,0.00058214,0.0012745,-0.018413,0.0026465,0.0053311,-0.0008887,-0.03047,0.014616,0.019553,-0.018028,0.018029,0.014228,0.014339,0.024827,-0.01056,-0.012738,0.0084942,0.0011613,0.014082,-0.0013354,0.0060121,-0.0059377,0.0018863,0.012519,-0.011775,0.012077,0.0026377,-0.0055868,-0.0076328,0.01455,-0.0047684,-0.0013949,-0.0052991,0.00011135,0.0091669,-0.014498,-0.006796,0.00034701,-0.0021145,-0.0032461,0.010288,-0.0036149,1.2531e-05,-0.012474,-0.0056736,0.00090572,-0.0098426,-0.0039977,-0.00022747,-0.0065004,0.00081408,-0.0087675,-0.0056933,-0.0026832,0.0020299,0.004591,-0.0042919,0.00089453,-0.0032547,0.0010961,-0.001015,-0.0010953,0.0018097,0.0019361,-0.00047377
0.20309,-0.37162,-0.16258,0.13353,0.0042964,0.040637,-0.054574,-0.19496,0.065775,0.028374,0.12214,0.040141,0.0041202,0.0035844,0.074794,0.071559,0.045423,0.0065178,0.055346,0.026976,0.018174,0.02047,-0.0060578,-0.013196,0.079205,0.039894,0.026899,-0.065973,-0.059833,-0.029631,0.027962,0.012051,-0.047678,0.063026,-0.0077902,0.0068415,0.010056,0.05237,0.0036174,-0.082177,0.042049,0.043079,0.048062,-0.025248,-0.012422,-0.0698,-0.024425,0.021013,-0.014165,-0.04831,0.0068298,-0.0065041,0.0086538,0.015539,0.056752,0.043581,-0.0058894,0.016482,0.024365,-0.031838,-0.031972,0.0081067,-0.024698,0.017159,-0.0024185,0.029858,0.0055253,0.016144,-0.024608,-0.017813,-0.0051386,0.0024149,-0.0054829,0.0010006,-0.02334,0.0078492,-0.0071304,-0.0058279,0.026251,0.025452,0.0027975,0.004781,-0.0060278,0.0070501,-0.0069281,-0.014139,0.0076517,-0.01034,0.0079402,-0.01525,0.018,0.0014065,-0.029481,0.01504,-0.0025707,-0.011228,0.018308,-0.0062424,-0.0072303,0.010811,-0.0058711,-0.01262,0.017904,0.021526,0.010487,-0.0016088,0.0025565,-0.0035005,0.0021912,0.017571,0.026792,-0.013342,0.0044049,0.00467,0.011509,-0.0083699,0.0096695,-0.0066472,0.0038369,0.0029596,-0.00056325,-0.010842,0.0028838,-0.01475,0.0058418,-0.001964,0.0037241,-6.0018e-05,0.0044142,-0.0024347,-0.0062988,0.00037723,0.00089944,0.0044946,-0.0012332,-0.001553,-0.0044992,0.0004046,-0.0045052,-0.0010986,-0.0016587,-3.3218e-05
0.11994,0.30726,-0.24512,0.052207,0.1591,-0.072164,0.12124,-0.033158,-0.16041,-0.092794,0.061593,0.03426,0.022314,0.015568,-0.031044,0.064738,-0.013222,0.11404,-0.04603,0.072254,0.11195,0.028414,-0.067964,-0.00027324,-0.0010237,-0.015364,0.023428,0.065585,-0.015735,0.0032705,-0.060626,0.028482,0.016623,0.076612,-0.031605,-0.0070778,-0.015048,-0.10775,-0.02912,0.004329,0.042662,0.0057435,0.021039,0.041833,0.025921,0.029576,0.033187,-0.025935,0.037396,-0.07332,-0.028411,0.015687,0.033937,-0.011077,0.052359,-0.0077008,-0.032989,0.0056062,-0.020938,0.0070235,0.040033,-0.031527,-0.010064,-0.003014,0.0066861,-0.015111,0.019927,-0.029934,-0.013238,-0.047343,-0.045294,-0.001206,0.0012054,-0.040601,0.014374,-0.0011749,0.012992,-0.0013036,0.0041338,-0.0066473,0.014032,-0.034979,0.0083302,-0.016854,-0.040291,0.017853,0.014956,0.0010413,0.024815,-0.018312,0.0047489,-0.020122,-0.0018056,0.011636,0.0085182,0.011069,-0.012194,-0.0069098,-0.016744,-0.0093027,0.010403,0.020658,0.0072501,-0.0039397,0.0089747,0.013516,0.016252,-0.019934,0.007345,-0.013044,-0.00077592,0.00031177,-0.0053056,-0.00042478,-0.0079459,-0.0064575,-0.0016352,-0.0019925,-0.0036314,-0.0044686,-0.017836,-0.0077154,-0.0069593,0.0063545,-0.0026693,0.0084491,-0.0045974,0.01455,-0.0015354,0.0018693,-0.0018857,0.0093687,-0.002244,-0.0023464,-0.0079649,-0.0032994,0.0037333,0.0020588,0.0062295,0.00056694,0.00080852,0.0015511
0.062393,-0.32503,-0.077851,0.066935,-0.026979,-0.091041,0.10107,-4.4459e-05,0.066155,-0.032826,0.018725,-0.010979,0.050827,-0.044058,-0.018366,0.0040266,-0.05528,0.031751,0.0073422,-0.075991,-0.023171,0.032834,0.001856,0.11149,-0.044855,-0.038035,-0.015618,-0.052625,0.064018,0.040829,0.0092191,0.034657,0.025695,-0.018311,0.0024501,-0.010652,-0.027092,-0.057416,0.032654,0.092672,-0.0080305,0.017137,0.020522,-0.0077341,-0.038978,0.050298,-0.044989,0.01933,-0.017425,0.013138,0.018228,-0.00056626,-0.005157,-0.027881,0.011333,-0.056996,-0.013943,0.0075305,-0.001166,-0.024854,0.037879,-0.00051668,0.016694,0.0095916,-0.009692,-0.015914,-0.014104,0.011813,0.036186,-0.026631,-0.039533,0.0033364,0.0027509,-0.0096081,-0.024014,0.019583,-0.017989,-0.019869,-0.021768,0.016352,0.0080666,0.016472,-0.01806,-0.0052704,-0.017468,0.0017943,-0.015324,0.009464,0.0032054,0.0024139,-0.013619,5.0543e-05,0.013346,0.0071072,-0.0028447,-0.017519,0.0036317,0.0058197,0.013362,-0.0041949,0.0092184,-0.020412,0.0020298,-0.0036272,-0.0079017,0.023591,-0.0038975,-0.014279,0.0053695,0.005703,0.0067915,-0.003337,-0.00033285,0.0099048,0.013739,-0.0054436,0.0028186,-0.011465,0.0043791,0.011338,0.0049492,-0.021558,0.0030705,0.0013942,0.0070273,0.0049806,0.011574,-0.0083195,-0.011096,-0.0031399,-0.01298,0.0029248,-0.0031394,-0.0041202,-0.0061676,-0.0036367,-0.0048425,0.0023475,0.0007143,-0.0013422,0.0025021,0.00093962
0.26512,0.13006,-0.1654,0.0025115,0.048571,-0.00083692,-0.0047492,0.043599,0.10279,-0.17345,-0.094059,0.094008,-0.10619,0.0011415,0.10306,-0.071565,-0.012466,-0.063772,-0.056917,-0.12932,-0.024801,-0.063747,0.089563,-0.049904,-0.035515,-0.045154,0.031601,0.077616,0.015978,0.062713,0.060548,0.034683,-0.0091765,-0.0069403,0.070419,-0.0016457,0.046115,0.044946,0.026771,-0.052709,0.055263,0.038834,0.038074,0.013375,0.046291,0.060074,0.00082125,-0.057414,0.024966,-0.023682,-0.011636,-0.02313,0.016774,0.016058,-0.036911,0.046182,-0.052178,-0.0056335,-0.04182,-0.030779,0.033025,0.012292,-0.0365,-0.0093493,-0.017684,0.024864,-0.037758,-0.020439,-0.0227,0.017144,-0.051964,-0.0031411,0.0013792,-0.017883,-0.017859,0.011961,0.021963,-0.009307,-0.011556,-0.019829,-0.0014874,-0.011399,0.0010501,-0.0081501,-0.0052381,0.025333,0.010532,0.0070766,-0.014067,0.0086305,-0.0094996,-0.0086594,-0.017305,0.022858,0.025159,-0.014708,-0.0090514,-0.017208,0.0010755,0.0053527,-0.0013225,0.0056617,0.01155,0.010701,-0.0079925,0.013379,0.0042111,-0.0078664,-0.0070998,-0.0070883,0.010476,-0.0042155,0.0013246,0.0022775,0.0038072,0.012563,0.0059885,-0.0032326,0.011809,0.0039321,0.0083849,0.0038731,-0.0040742,-0.0048316,-0.0050143,-0.010971,0.0041244,-0.0096444,-0.00073662,-0.004885,0.0022319,0.010774,0.0024169,-0.00047234,-0.0020535,-0.0057098,0.008956,-0.0035325,0.0033678,0.00093315,0.0047264,-0.00015557
0.027494,-0.30569,-0.14965,0.021289,-0.037148,0.080968,0.13001,-0.029684,0.073035,-0.023914,0.042937,-0.006107,0.035567,0.0046315,-0.11092,0.060434,-0.050438,0.013671,-0.076109,-0.063299,0.040396,-0.028467,-0.0088374,0.026213,0.026927,-0.022232,0.0065476,0.027225,-0.0097172,-0.034087,0.015034,-0.074194,-0.010644,0.034793,0.045687,0.022588,-0.031408,0.032804,-0.062887,0.03677,-0.043126,-0.016508,-0.028829,0.033003,0.0044523,-0.0023859,0.063968,0.0031292,-0.034676,0.011384,0.032384,-0.0048585,-0.0078744,0.0070563,0.034656,0.0029789,-0.022473,-0.02132,-0.040119,0.047248,0.017836,0.036238,-0.043996,-0.066188,0.010386,-0.056395,-0.012345,-0.0027631,0.018937,0.004308,-0.022283,0.020602,-0.020972,-0.00040447,0.022382,-0.022324,0.026539,0.03469,0.0019196,-0.025269,-0.0088397,0.00016752,-0.016392,-0.0035918,-0.012643,0.019505,-0.016874,0.0023573,-0.0094296,-0.0090526,-0.0095917,0.021519,0.021163,0.0097649,0.022262,-0.0040377,-0.0075139,-0.0063884,0.019968,-0.011334,-0.022425,0.0042618,0.035937,-0.0002814,0.010112,0.0010744,-0.0041286,-0.0024056,0.01367,0.020715,0.010731,0.01278,-0.0028719,-0.012442,0.0094856,-0.0088751,0.0033975,-0.0061672,0.0027839,-0.0031145,-0.0074118,0.013117,0.0070885,0.0071568,0.0016217,0.0043143,-0.01253,0.0014112,-0.0040794,-0.00055035,0.0065575,-2.8681e-06,-0.0020595,0.0021779,-0.00023691,-0.0012119,-0.0026841,0.00039025,-0.0046157,0.0050848,0.0028833,-0.00081648
