0.052289315,-0.04189039,0.010098393,-0.142205334,0.103562526
-0.006469352,-4.47E-05,-0.014507216,0.00017292,0.026884194
0.115123654,0.001165291,0.047795935,0.045964124,-0.125568628
0.019970542,-0.027427676,-0.041930969,-0.020768972,-0.010184274
0.16907396,-0.097309475,-0.1250349,0.038512262,-0.109838791
0.089087878,-0.025174634,-0.042168117,0.037569798,0.025078857
0.002754922,0.009134185,0.016076331,0.00366004,0.008097989
0.075005068,0.004359942,0.009008653,0.11742564,-0.108954462
0.038269709,0.069524315,-0.040756638,0.044559117,-0.006298057
0.031096171,-0.012344296,0.077048321,-0.043370813,-0.043066584
0.09545607,-0.048409323,-0.004686929,-0.022546815,-0.128814087
0.062886401,-0.027198826,-0.078928349,0.001547335,-0.086952915
0.126161181,-0.034438717,0.02042167,-0.005222548,-0.106055982
0.000923121,-0.017368963,-0.00895396,-0.026196473,0.058896225
0.008807652,-0.027933871,-0.038898135,0.020378853,-0.02617289
0.049375775,-0.034367815,0.00300648,-0.0490002,-0.098040243
0.049586903,-0.04485699,-0.029505815,-0.013894819,-0.080250775
0.007420475,-0.024136811,-0.02792591,0.013971871,0.028401378
0.013030225,-0.010515404,-0.017849874,-0.026874122,0.019457193
0.035788752,0.014782011,0.079869918,0.027550542,-0.047632249
0.022751478,-0.03531158,-0.059338714,0.018138328,-0.026203865
0.00437196,0.034331228,0.014049346,0.019502391,-0.025987035
0.067645591,-0.039868763,-0.038592945,0.188882565,-0.129611095
0.001357341,0.037183506,0.022578509,0.044821128,-0.012023085
0.031438615,0.023125684,0.009795849,-0.005003092,-0.037562269
0.011382876,0.023543655,0.071178868,0.012305143,-0.036506919
0.000142889,0.050156327,0.009809191,0.014345276,0.017470239
0.019165253,-0.028609227,-0.029463803,-0.025961078,-0.045582165
0.014655536,-0.028942108,-0.041675509,0.012327824,-0.043338216
0.067161476,0.019609233,0.081020333,-0.082294544,0.047077316
0.03225268,0.002113048,0.076840068,-0.084795859,0.046427336
0.029645269,0.009144572,0.079763005,-0.060037397,0.051257853
-0.007894013,0.010747943,0.038837223,-0.024732476,0.01994195
0.008053763,0.009976981,0.05902173,-0.060278908,0.051054164
0.030637789,0.074604806,-0.034403457,-0.035246034,0.085152392
0.0035186,0.041561293,-0.009347242,0.003102151,0.034864604
0.015430844,-0.009148071,0.00764443,-0.039405137,0.106007709
0.000836698,0.016266467,0.028494364,-0.02137761,0.052115924
0.011007144,-0.009568499,0.022899706,-0.053191293,0.135958052
0.050520768,0.110212357,-0.065275698,-0.016510658,0.052030379
0.03184612,0.030651793,-0.056676675,0.13220773,0.071630608
0.039637551,-0.010070033,-0.057313,0.147000363,0.06013151
0.032689021,0.047097368,-0.045326189,0.122451292,0.068912489
0.00250821,0.06509627,-0.055109885,-0.034448705,-0.019672777
0.058626782,0.139179904,-0.021621439,-0.067134014,-0.017052731
-0.004845282,0.052748349,-0.03700579,-0.023621487,-0.014405618
0.002483155,0.066761606,-0.029993035,-0.052254533,-0.010574675
0.002607351,0.060233657,-0.032447524,-0.055443915,-0.008110186
0.10747239,-0.054557644,0.033501229,-0.070480975,-0.030118307
0.004362581,0.017583384,0.063235911,-0.012295057,-0.017051511
0.019427516,0.030212365,0.108756688,-0.043440686,0.025259355
0.005323244,0.069694961,-0.053395489,-0.010949824,0.016154954
0.016955885,0.051535672,0.024437811,-0.038376196,-0.009969211
0.111211894,0.028508298,0.02196338,0.091808906,-0.033222385
0.090948927,-0.022041603,0.050390033,0.034760299,0.068701324
-0.000824903,0.015046836,0.035247759,0.007573485,0.022472213
0.140599123,0.035056128,0.021527102,0.135748743,-0.068589483
0.009461038,0.016268165,0.067687808,0.008760683,-0.022506076
0.092816651,0.024478196,0.137228188,0.03024801,-0.09330121
0.064181723,0.008004572,0.104632688,-0.027618656,-0.05682403
0.06725481,-0.031162596,0.080727704,-0.050480043,-0.04626095
0.047841987,0.012930521,0.152135677,-0.040186283,-0.014959354
0.044677736,0.009623057,0.118191628,-0.075681511,0.023358564
0.007275484,0.013771567,0.056859376,-0.000638327,-0.005057095
0.016372153,0.013332641,0.055969256,0.012407793,-0.017706079
0.025396247,0.038203339,0.0435183,-0.018284465,-0.023626245
0.001375465,0.02381387,0.022935142,-0.013185113,0.004489231
0.002251482,0.014506895,0.060792609,0.004415315,-0.00481258
0.006584268,0.024419485,0.059020883,0.014972432,-0.009687507
0.043358147,-0.022464526,0.072144314,-0.091760244,0.025788615
0.063577654,0.005444018,0.134846198,-0.064076016,-0.104310936
0.090682598,-0.003397505,0.130032668,-0.084904693,-0.115823858
0.036358081,0.029758057,0.122728305,-0.079409334,-0.020839156
0.066458064,0.100215251,-0.027419866,-0.060816323,0.03269139
0.001491734,0.005413447,-0.015598202,0.00030382,0.034234001
0.021852555,0.071046193,0.054916189,0.003419817,0.016896173
0.026833616,0.055949791,0.093404913,-0.026375802,0.061140609
0.0029168,0.030649107,0.025243326,-0.008002205,0.064091767
0.109773227,-0.035106122,0.053095056,-0.027093102,-0.096257384
0.007297292,0.01336714,0.030479078,0.005033018,-0.015872821
0.09799596,-0.063604487,-0.011851423,-0.09477276,-0.122950788
0.167421202,-0.022202231,0.100366774,0.00851331,-0.128837984
3.22E-05,-0.012759536,-0.03499263,-0.001418097,0.022568782
-0.007008427,0.037694868,-0.016895307,0.007141601,0.005664598
0.022729073,0.057472662,-0.003293514,0.095156994,0.036736942
0.091559038,0.084940886,-0.020951362,0.151642974,0.050470178
0.025315758,0.085401648,-0.04673077,-0.017208447,0.031057417
0.003514377,0.025028848,-0.012012031,0.041075102,0.037743456
0.076857149,0.011796235,0.075170521,-0.06871378,-0.004824818
0.00095576,0.063385685,-0.028761436,0.010556204,0.005896598
-0.004592565,-0.001472238,-0.019838216,0.00239618,0.032665717
0.02637658,0.094182848,-0.035558858,0.033392479,0.018759606
-0.006613192,0.009081759,-0.004818898,-0.006723791,0.049082669
0.075558651,0.114193632,-0.074000669,-0.019489155,-0.012227163
0.012689265,0.088099342,-0.07554881,-0.08587343,-0.043508803
0.008631127,0.082911634,-0.076041986,-0.059025416,-0.014860815
0.004780405,0.027128152,0.004208162,-0.030192236,-0.008837049
0.028445328,0.103843284,-0.052837695,-0.01948593,-0.004992232
-0.000124529,0.067925838,-0.048294293,-0.041855871,-0.032661651
0.023036872,0.111157702,-0.100728317,-0.077394729,-0.038711294
0.015376593,0.110665354,-0.066903359,-0.050119648,-0.049146122
0.022697163,0.133868775,-0.079898678,-0.056361136,-0.047063616
0.016388887,0.113429841,-0.058331323,-0.058334924,-0.043441039
-0.00671272,0.021056299,0.005951957,0.013133015,-0.003665512
0.107584404,0.084559566,-0.004078801,0.067093985,-0.005627441
0.090073995,0.039806608,0.096549288,-0.015022775,-0.019464156
0.14696803,0.04017079,-0.018657272,0.024135338,-0.002560518
0.046021785,0.05734016,0.033336506,0.021342887,-0.020776777
0.040216958,0.080741277,-0.017449456,0.005603337,0.001052225
0.03377583,0.057564981,0.019159002,0.018246757,-0.009858569
0.036921959,0.057612751,0.014620868,0.020928337,-0.009739663
0.084226246,-0.001520062,-0.005133815,-0.055686952,0.099677714
0.004801355,0.033590113,0.019939033,0.006779661,-0.004273656
0.096646557,-0.021549822,0.018252475,-0.104169346,0.142292387
0.112141919,-0.082172166,-0.084437425,-0.088472322,0.191633984
0.102858049,0.012127496,0.020834205,-0.064816456,0.049479549
0.053566768,-0.052240889,-0.043505613,-0.043758934,0.139435436
0.149021231,-0.082389421,-0.043246535,-0.029385277,0.021000453
0.050493727,-0.035151611,-0.017247683,-0.099767797,0.178145049
0.018593288,-0.035623621,-0.023574178,-0.043148599,0.132209646
0.040056725,-0.04665999,-0.03517583,-0.088216584,0.173697838
0.009812264,-0.021967625,-0.012253357,-0.040562639,0.063343778
0.126393426,-0.101409755,-0.073194391,-0.094581968,0.120058074
-0.000478458,0.000352873,-0.00145886,-0.025635648,0.044963369
0.0117467,0.052888594,0.034087752,-0.06623508,-0.030714385
0.014817789,-0.00944028,0.036896465,-0.052730519,0.022864398
0.10907279,-0.074443515,0.017415946,0.002629904,-0.085104863
0.031855269,0.018699604,0.109749913,0.070487059,-0.015495404
0.036749797,-0.00307037,0.028171528,0.104427017,0.047306621
0.084852374,0.032188751,0.147891464,0.083438828,-0.034409859
